id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words,Step 8 Words,Step 9 Words
5ac137c85542994ab5c67cc2,What county was the 1999 TransWorld Diversified Services Indy 200 held in?,7,7,9,7,10,,,,
5adf62065542992d7e9f932c,What is the population of the town where Kendra Wecker was born?,7,7,13,,,,,,
5a862042554299211dda2a74,"Did the Canadian rock band Moist form before Natalie Merchant joined the 10,000 Maniacs?",5,8,4,10,,,,,
5ac5386b5542994611c8b433,Too Much Media was a company that was founded by which German businessman?,8,6,13,12,,,,,
5ab579335542997d4ad1f148,"Band of Skulls and Dada are two three piece bands, the former from Southampton and the latter from California, comprising a guitarist, a bass performer and which other category of instrumentalist?",29,19,18,5,,,,,
5abfbf2c5542997ec76fd448,Are both Mountain Dew and Cottee's based in the same country?,14,12,9,12,,,,,
5ac31988554299741d48a1de,Adam Wilcox is cousins with a professional ice hockey player drafted 112th overall by who?,8,12,18,5,,,,,
5ab506e25542990594ba9cd8,Who was the father of the American cofounder of The Council for the United States and Italy?,15,7,8,19,,,,,
5ae4dceb55429908b6326494,How many times was the second person that Marcin Kromer was a secretary for married?,9,12,14,16,11,,,,
5a89197555429951533612c2,What coastal South African city is the birth place of Peter Francisco?,23,23,22,,,,,,
5ac4fd3a5542995c82c4ad95,Monoposto is held in the United Kingdom but where are the other Formula three championships held?,7,12,10,13,,,,,
5ae3ff115542995dadf242a7,"In what year was the actor who is starred as a deaf man in ""See No Evil, Hear No Evil"" born?",16,8,7,19,,,,,
5a80868a5542992bc0c4a74f,"Stephen Farrell reported on the most destructive hurricane of what season, when it hit the northeastern United States?",7,7,9,13,,,,,
5ae03e1a55429942ec259c59,When was the American actor starred in Brother from Another Series born? ,10,8,6,,,,,,
5ab61df855429953192ad25d,Which part of Germany which became part of the Soviet sector in 1945 has a theatre company which was established by playwright Bertolt Brecht and his wife Helene Weigel in 1949?,7,10,18,8,,,,,
5a873c5255429960ec39b76e,Do Chuck Billy and Tracey Thorn share the same nationality?,4,4,6,12,,,,,
5adf27725542993a75d263ef,Chinatown Square is located in what third-most populous US city?,8,9,9,,,,,,
5ae3db435542992f92d823a0,For Love or Money is a romance film starring a Chinese actress widely known as what?,8,8,5,11,8,5,11,,
5a903fb45542990a984935bc,"Who has more flavors, Frijj or Sunkist?",4,4,5,5,,,,,
5a7f65c155429969796c1a2d," Whitetop is the southern terminus of the Virginia Creeper Trail, a 35 mi multi-purpose rail trail located where?",12,9,9,11,,,,,
5ab660eb55429954757d326f,Juan Pablo Vaulet is an Argentine professional basketball player who has been strongly compared to what countryman on the San Antonio Spurs of the National Basketball Association (NBA)?,19,9,10,7,12,,,,
5ac2d70455429921a00ab061,Are both Tonka and The Happiest Millionaire names of films?,6,7,12,,,,,,
5a84e1e45542991dd0999e16,What is the address of the theatre near the The Old Post Office Block in Manchester?,8,12,9,9,,,,,
5a7c9e9a55429935c91b5267,Which Pittsburgh landmark serves as one of the University of Pittsburgh Stages' primary performance spaces?,6,15,15,,,,,,
5ac4624d5542995c82c4ad42,"Which film was produced first, Amy or Monsters, Inc.?",6,5,5,6,,,,,
5ade026d5542997545bbbe09,Angela Tincher pitched a no-hitter against the team that is now a member of what athletic conference?,8,12,8,8,18,,,,
5a73c3b555429905862fe0b6,"Which American mixed martial artist, was on Honoo-no Taiiku-kai TV, a Japanese gameshow where members of the public challenge sports professionals?",7,17,18,,,,,,
5ae07bdc55429945ae959367,The NFL Golf Classic was a tournament that frequently included the quarterback who is now an analyst for what cable channel?,9,20,9,20,,,,,
5ae5d3f3554299546bf82f8d,Which 2008 movie starring Robert Downey Jr. did Shane Mahan create special effects for?,2,8,,,,,,,
5a7b7e565542995eb53be93a,"Who was born first, Amos Oz or Lavinia Greenlaw?",8,8,8,6,,,,,
5ab662b25542995eadeeffb3,American film and stage actrees Katharine Juliet Ross starred in the 1968 action film Hellfighters which was directed by who?,20,10,7,7,,,,,
5ae22c97554299234fd04414,What box office hit and south korean horror film did Hwang Jung-min star in?,10,11,6,10,,,,,
5abf0b625542993fe9a41dca,What province does Jiande and Xuancheng have in common?,8,8,11,9,,,,,
5ab966a55542996be20204c6,The city where Thomas Carey died is the county seat of what county?,9,9,7,,,,,,
5a73e26f5542993a88ae2e86,What game show is hosted by Adam Growe in the Canada version and hosted by Ben Bailey in the American version?,14,14,18,19,20,,,,
5a8076585542992bc0c4a724,What is the name of the valley that the city 50 km northeast of The Estancia Maradona is located in?,11,18,6,7,,,,,
5adcc6da5542994734353796,"Simple Kid and SWMRS, are in the music industry?",8,6,11,11,,,,,
5a864ba95542991e77181604,"""Lynda"" is a song written by Bill LaBounty and Pat McLaughlin, and recorded by American country music artist Steve Wariner, technically inspired by which American actress, singer, songwriter, model, and beauty pageant titleholder, who was crowned Miss World America 1972?",8,5,6,7,6,,,,
5a73f28c5542993a88ae2eab,"Which building is ideally taller, The Bank of America Tower or the SNCI Tower?",9,7,5,8,,,,,
5ab2c50155429916697740b0,"Who was from the Netherlands, Jacco Eltingh or Arthur Ashe?",6,7,6,,,,,,
5ab3aded554299753aec598d,Who owns the hotel other than the Mirage  next to Caesars Palace?,8,8,10,11,,,,,
5a736d3e55429901807db04a,Who scored a film based on a 1961 science fiction novel by Stanislaw Lem?,9,8,5,16,,,,,
5a839adc5542992ef85e2328,Are Arachniodes and Vriesea classified in the same family?,6,6,8,11,,,,,
5adf070b5542995ec70e8f5a,Are Orangina and Mountain Dew both carbonated?,4,4,6,14,9,,,,
5ac0df8c554299012d1db64c," ""Crack a Bottle"" broke the first week digital sales record with 418,000 downloads, topping the previous record held by a song that was featured on which album ?",10,15,18,,,,,,
5adf26475542993344016bfd,"Night is Young is by what Portuguese-Canadian singer who first gained fame with the album ""Whoa, Nelly?",14,7,18,,,,,,
5ae4eaa555429960a22e0206,What type of action did both the Gewehr 1888 and the Gewehr 98 have in common?,7,7,15,21,,,,,
5a713acb5542994082a3e6b0,"Between PC Magazine and Tall Timber Short Lines, which magazine continued to print editions most recently?",13,8,9,15,11,,,,
5ab801ce5542990e739ec7c8,"Lanxi, Zhejiang and Zhangzhou are both what type of city?",9,9,6,7,12,5,6,,
5a805c50554299485f5985cd,Which New Hampshire city did H.J. Shen attend graduate school in?,7,9,4,14,,,,,
5ac30346554299657fa290d5,Montrose Hagins appeared on what network in an American comedy-drama television series with Charles S. Dutton and Ella Joyce?,7,12,22,,,,,,
5adeaa405542995534e8c6ce,Bob Jones University is what kind of University?,8,6,7,,,,,,
5adddeff5542992200553b80,What kind of bands are Razorlight and The Strokes?,6,8,10,,,,,,
5abad8145542996606241635,The Alarmist actor later went on to earn a Golden Globe Award for what film?,7,14,7,12,,,,,
5ab353c655429969a97a8137,What is the name of the shop co-founded by Paul Teutul Sr. with his son Paul Teutul Jr.?,12,7,7,21,,,,,
5a7bdcad5542997c3ec97297,In what year did the Clausius of the Clausius-Mossotti relation die?,5,7,10,5,15,,,,
5ae7d8225542993210983f88,"The soundtrack to the film ""Avane Srimannarayana"" was composed by a man that was awardedthe Karnataka State Film Award for Best Music Director for what film? ",10,16,11,,,,,,
5a7b74725542997c3ec97191,This actress stars in the 2015 series The Menu Who was the second runner-up in 1990 in what?,6,7,12,,,,,,
5a89dde6554299669944a5e9,"Who s an American television personality, socialite, businesswoman and model who's father gained national recognition as O. J. Simpson's friend and defense attorney during Simpson's 1995 murder trial?",5,6,9,8,,,,,
5a85de6d5542994775f6066d,"At what number did Yoko Ono's album featuring the song ""No, No, No"" chart?",18,14,15,16,,,,,
5ae14bff55429920d52343b3,"Are Shahe, Hebei and Zoucheng both county-level cities?",6,5,7,11,,,,,
5a8b80265542997f31a41d51,Do GO and Print cover the same topic areas?,10,11,9,11,,,,,
5a7c8fca55429935c91b5222,The bodyguard to the Empress of the Isles in the movie Dishonered has appeared in how many films in that universe?,18,20,13,,,,,,
5ae202e65542997f29b3c1fd,"Former Dominican-American Major League Baseball, Ruddy Lugo, attended a high school with notable alumni such as which 24th round pick of the Texas Rangers in the 1992 draft?",6,8,16,21,,,,,
5ae0fa7755429920d523425a,Are both Blag Dahlia and Roger Waters English?,7,8,6,10,,,,,
5a80c55b554299260e20a14e,How far away from Marsciano is Perugia?,7,7,6,,,,,,
5a764d3b5542992d0ec06095,"The 2008 San Diego State Aztecs football team, represented San Diego State University in the 2008 NCAA Division I FBS football season, which American football coach did they win with?",20,13,16,18,,,,,
5a7e325155429934daa2fbef,"Andrew Mondshein edited  the film ""The Sixth Sense"", which was directed by which American director?",8,16,18,14,,,,,
5ae52f495542992663a4f142,"Who was the co-host of the actor that played in ""How I Met Your Mother""?",11,8,17,,,,,,
5ac1354a5542994ab5c67cbd,"Roosevelt Theodore Nix, is a former American football defensive end who played three seasons in the National Football League, he first enrolled at the College of DuPage before transferring to Central State University(CSU), a historically black university (HBCU), located in Wilberforce, Ohio, in which country?",8,9,6,14,,,,,
5ac25d1d5542992f1f2b387c,Curtis Williams ws given his first Go-Kart on live television by a man born in what year?,13,9,5,14,,,,,
5ae666ec5542996d980e7b55,"""Twisted'"" is a track from the soundtrack of a 1996 film directed by who?",14,8,7,7,13,,,,
5adbf5215542996e68525283,"Kathryn Harrison and William Golding, are in a similar professional industry?",5,5,7,12,,,,,
5abdaca255429965af743db9,"The largest city in the county of Gibson is home to an ammunitions plant about how many miles north of Jackson, Tenessee?",8,10,14,,,,,,
5abbf27e5542993f40c73c27,Rocky Balboa is loosely based on this American former professional boxer who fought at heavyweight ans was born in what year,8,6,5,14,,,,,
5a7b664155429931da12ca88,What musical profession does Cameraman Gangatho Rambabu and N. C. Karunya have in common?,6,6,7,14,,,,,
5a8e03535542995085b37379,The Round Pond is an ornamental lake in front of a palace that has been a residence of the British Royal Family since what century?,12,15,27,,,,,,
5ae45c0655429970de88d946,What team drafted the former QMJHL goalie and former Penguins goalie in an expansion draft?,14,13,8,,,,,,
5a8b558a5542995d1e6f1367,When did the playoffs begin in the football season where the AFC won their last Super Bowl until Super Bowl XXXII?,12,6,10,6,,,,,
5a734c485542994cef4bc515,"Who was born at an earlier date, Paul Hindemith or Philip Glass?",7,7,7,9,,,,,
5a77f23455429967ab1052ee,"Which actor in ""The Proposal"" was also on the sitcom ""Two Guys and a Girl""?",6,6,9,10,,,,,
5ac137f255429964131be19b,Are Derek Sherinian and Alex Sevanian both American?,9,9,10,15,,,,,
5adcc39f554299473435378e,"James Edward Franco, is an American actor, director, screenwriter, and producer, and is known for his roles in live-action films such as he Disaster Artist, an American biographical comedy-drama film, released in which year?",7,7,8,5,8,,,,
5ac2d97c554299657fa2909e,"""Design Matters"" is a podcast founded and hosted by American writer, educator, artist, and designer Debbie Millman, Millman has interviewed over 250 guests including Malcolm Timothy Gladwell, an English-born Canadian journalist, author, and speaker, and has been a staff writer for which organization, since 1996?",9,10,12,9,,,,,
5ae099f855429945ae9593cf,"Who has directed the most best known films, David O. Russell or John Boorman?",9,8,5,11,,,,,
5a90033a5542995651fb50a6,What is the nationality of the actor who played Nashe in the film adaptation of The Music of Chance ?,4,8,7,,,,,,
5ac3c7f0554299657fa29126,What is the nationality of the father of the American professional basketball player who was a two-time first-team all-conference selection in the Pac-10 during his college career?,8,6,11,13,5,6,,,
5aba73395542994dbf019916,Jo-Lonn Dunbar played college football for the team that plays in what conference?,10,9,13,,,,,,
5ab422a05542996a3a969f57,Who directed the South Korean version of the 2009 American remake Possession?,8,13,12,,,,,,
5ab5a0c65542997d4ad1f194,What poem does The Dante Club and Inferno have in common?,12,11,10,12,,,,,
5a90053e55429933b8a20469,"In addition to being a guest on their 14 on Fire tour, what Stones' classic albums did former member of John Mayall's Bluesbreakers, appear on?",11,10,7,7,14,,,,
5a76a8cb5542993569682c77,"What is the name of the dean emeritus of The Law Center is part of Touro College, a private, not-for-profit, coeducational institution based in New York City ?",25,11,11,13,18,,,,
5a78b0535542990784727735,"Guaytán is a significant archaeological site from the Pre-Columbian era, representing the period before which settlers arrived in Central and South America?",10,12,14,,,,,,
5adfd4d855429906c02daa59,"Between Rienzi and Iphigénie en Aulide, which premiered earlier ?",4,6,5,4,,,,,
5a8b7bdd55429971feec4724,This 2007 NCAA Division I team was lead by a college football coach who is currently the special teams coordinator for who?,9,10,9,12,,,,,
5ab43d045542991779162c27,Does Vanelle or Jane Arden have more tasks in their resume?,4,5,5,6,,,,,
5a891c0955429938390d4032,Which label released Pomme Fritz by the electronic music group known for being the pioneers of ambient house?,9,6,11,6,,,,,
5ae6e27e55429908198fa6d1,"Who was the vocalist for the band that the producer of the Mother Superior album ""Sin"" played guitar in?",14,11,10,11,20,,,,
5ac1d4ed5542994d76dccef8, The 2005 Teen Choice Awards ceremony was hosted in part by an American group founded where in 1995?,15,6,8,7,6,,,,
5ae329ec5542990afbd1e0ba,"When was the father of Albert, Duke of Schleswig-Holstein born? ",8,7,7,6,12,,,,
5adcaa025542990d50227cd9,"Which documentary was made more recently, Exploratorium or The Bridge?",5,6,5,7,,,,,
5adee8c355429975fa854fb7,Bambi and the Great Prince of the Forest and its predecessor features what rabbit character?,10,4,13,,,,,,
