id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words
1f382fb20bb011ebab90acde48001122,"Who is Charles I, Count Of Ligny's paternal grandfather?",8,16,15,,,,
435f65fa0baf11ebab90acde48001122,Who is the father-in-law of Sisowath Kossamak?,6,6,6,14,,,
07e50f880bb011ebab90acde48001122,Who is Swanandi Tikekar's mother?,6,6,5,4,,,
72f3ff460bb011ebab90acde48001122,Who is Václav E. Beneš's sibling-in-law?,12,12,18,,,,
b23c52da0baf11ebab90acde48001122,Who is the paternal grandmother of Prince Albert Of Schleswig-Holstein-Sonderburg-Glücksburg?,9,19,17,,,,
48b29e2c0bb011ebab90acde48001122,"Who is Sir Tancred Robinson, 3Rd Baronet's paternal grandfather?",12,19,24,,,,
9ccc9da60baf11ebab90acde48001122,Who is the paternal grandfather of Baldwin I Rátót?,19,18,19,,,,
362fbfec0baf11ebab90acde48001122,"Who is the father of Henri D'Orléans, Duke Of Aumale?",22,21,22,,,,
69579e800baf11ebab90acde48001122,Who is the mother of Agnes Of Hohenstaufen?,9,8,12,,,,
c08c8b0c0baf11ebab90acde48001122,Who is the maternal grandmother of Margaret De Clare?,12,23,21,,,,
319df2aa0baf11ebab90acde48001122,"Who is Philip William, Prince Of Orange's maternal grandmother?",8,17,19,,,,
7bbfd9ac0baf11ebab90acde48001122,Who is Ingeborg Of Holstein's maternal grandfather?,12,11,16,,,,
6a90b8800bb011ebab90acde48001122,"Who is Alessandro Ruspoli, 4Th Prince Of Cerveteri's paternal grandfather?",9,16,14,,,,
20beaf000bb011ebab90acde48001122,"Who is the mother-in-law of Ursula Pole, Baroness Stafford?",13,24,20,,,,
899f2e000bb011ebab90acde48001122,Who is the maternal grandfather of Yolanda Of Vianden?,9,20,19,,,,
c511cef80baf11ebab90acde48001122,Who is the paternal grandmother of Zoë Porphyrogenita?,9,15,14,,,,
039006b80bb011ebab90acde48001122,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",16,21,25,,,,
27e8da800bb011ebab90acde48001122,"Who is the maternal grandfather of Christian Ludwig Ii, Duke Of Mecklenburg-Schwerin?",15,18,19,,,,
162a213c0bb011ebab90acde48001122,"Who is the maternal grandmother of Joan, Countess Of Blois?",20,20,21,,,,
347300820bb011ebab90acde48001122,Who is Infanta Isabel Fernanda Of Spain's mother?,13,23,25,,,,
875e6f8a0baf11ebab90acde48001122,Who is Philippe De Noailles's father?,7,21,24,,,,
2f6aa3ba0bb011ebab90acde48001122,Who is Adolf Viii Of Berg's paternal grandfather?,13,19,18,,,,
ee94ad900baf11ebab90acde48001122,Who is Abaqa Khan's paternal grandmother?,6,16,17,,,,
355b86a40bb011ebab90acde48001122,Who is the father-in-law of Aspasia Annia Regilla?,11,13,9,,,,
307a3d240bb011ebab90acde48001122,Who is the father of Alexios Iii Angelos?,11,24,15,,,,
7032bda20baf11ebab90acde48001122,"Who is Louis Armand I, Prince Of Conti's father?",14,20,22,,,,
6f64a5f20baf11ebab90acde48001122,"Who is Blanche Of Navarre, Queen Of France's maternal grandfather?",8,8,20,9,,,
7a21f2d20bb011ebab90acde48001122,"Who is David Lindsay, 3Rd Earl Of Crawford's paternal grandfather?",14,21,23,,,,
29b5eaf60bb011ebab90acde48001122,Who is Hulagu Khan's paternal grandmother?,12,12,14,,,,
410c4a2e0bb011ebab90acde48001122,Who is Marcus Annius Libo's aunt?,23,16,13,,,,
7246ee5a0bb011ebab90acde48001122,Who is Abu Mansur Fulad Sutun's paternal grandfather?,10,18,18,,,,
74c84ef40baf11ebab90acde48001122,"Who is the paternal grandmother of Marie Of Brabant, Queen Of France?",20,21,24,,,,
6a8e2fc00bb011ebab90acde48001122,"Who is the paternal grandfather of Louis Ii, Count Palatine Of Zweibrücken?",22,19,19,,,,
c4edf1f40baf11ebab90acde48001122,"Who is Alexander, Son Of Herod's father?",8,11,12,17,,,
e1723c0e0baf11ebab90acde48001122,Who is Nikolai Paus's mother?,9,8,15,,,,
3eb6813c0baf11ebab90acde48001122,Who is the maternal grandmother of Princess Marie Frederica Of Hesse-Kassel?,8,23,22,,,,
c244022c0baf11ebab90acde48001122,Who is the maternal grandfather of Sophie Of France (1734–1782)?,10,17,21,21,,,
03f08a740bb011ebab90acde48001122,Who is Prince Mired Bin Ra'Ad's paternal grandmother?,16,16,19,,,,
7eab94120baf11ebab90acde48001122,Who is the maternal grandmother of Otto Von Habsburg?,10,23,25,,,,
435eb4480baf11ebab90acde48001122,Who is Rostislav I Of Kiev's paternal grandfather?,11,22,21,,,,
ace8554a0baf11ebab90acde48001122,Who is the maternal grandfather of Otto Von Habsburg?,10,18,16,23,,,
e3651fb40bae11ebab90acde48001122,Who is the paternal grandfather of John Russell (Diplomat)?,11,21,20,,,,
73ab605a0bb011ebab90acde48001122,"Who is the paternal grandfather of Albert V, Prince Of Anhalt-Dessau?",10,20,18,,,,
363cc64c0baf11ebab90acde48001122,Who is Muirchertach Nár Mac Guairi's paternal grandfather?,12,19,10,,,,
41ba0aa60bb011ebab90acde48001122,Who is the paternal grandmother of Prince Albert Of Prussia (1837–1906)?,19,17,22,,,,
4b6993b40bb011ebab90acde48001122,Who is Hatheburg Of Merseburg's father-in-law?,8,17,8,,,,
53e04f7e0bb011ebab90acde48001122,"Who is the paternal grandfather of Margaret, Countess Of Soissons?",7,15,18,,,,
ff8c3baa0bae11ebab90acde48001122,Who is the stepmother of Roberto Vigoreaux?,6,8,10,15,,,
a2224cb00baf11ebab90acde48001122,Who is the father of Anna Of Masovia?,18,17,17,,,,
129b96780baf11ebab90acde48001122,Who is Prince Alexander Romanov's paternal grandfather?,11,25,24,,,,
181db6e40baf11ebab90acde48001122,"Who is the paternal grandfather of Amadeus Viii, Duke Of Savoy?",8,9,18,22,,,
aa9d6da20baf11ebab90acde48001122,Who is the sibling-in-law of Favila Of Asturias?,8,18,19,,,,
5256bf800bb011ebab90acde48001122,"Who is Anthony Ashley-Cooper, 8Th Earl Of Shaftesbury's paternal grandfather?",15,22,24,,,,
dc7ff8a80baf11ebab90acde48001122,Who is Adélaïde Of France (1732–1800)'s maternal grandmother?,9,19,18,,,,
07aae62e0baf11ebab90acde48001122,Who is Empress Wang (Gaozong)'s mother-in-law?,10,10,17,,,,
b9a391dc0baf11ebab90acde48001122,"Who is the paternal grandfather of David Carnegie, 10Th Earl Of Northesk?",14,13,27,10,,,
f2c9d9260baf11ebab90acde48001122,Who is the maternal grandfather of Maria Of Nassau-Dillenburg?,8,17,18,,,,
8976d4d20bb011ebab90acde48001122,Who is the maternal grandfather of Floris De Voogd?,8,8,11,,,,
6577dfbe0baf11ebab90acde48001122,"Who is Eustace Iv, Count Of Boulogne's mother?",9,12,19,,,,
8cf0eb200bb011ebab90acde48001122,"Who is the paternal grandfather of Thomas Fitzgerald, 7Th Earl Of Desmond?",10,21,23,,,,
9231021e0bb011ebab90acde48001122,"Who is Elizabeth Stuart, Countess Of Lennox's mother-in-law?",11,20,8,,,,
036c82480baf11ebab90acde48001122,Who is the maternal grandmother of Margaret Of Valois?,9,14,10,,,,
fc132eba0baf11ebab90acde48001122,Who is the paternal grandfather of Thankmar?,10,14,14,17,14,,
0cc584100bb011ebab90acde48001122,Who is the father-in-law of Aemilia Tertia?,13,16,16,,,,
43d20e340baf11ebab90acde48001122,Who is Teresa Korwin Gosiewska's paternal grandfather?,8,14,9,,,,
c2f5b4900baf11ebab90acde48001122,Who is the maternal grandfather of Suddha Dibyaratana?,8,13,17,,,,
f66c25620bae11ebab90acde48001122,"Who is David Carnegie, 10Th Earl Of Northesk's paternal grandmother?",14,21,23,,,,
6b6d990e0baf11ebab90acde48001122,"Who is the stepmother of Arthur Plantagenet, 1St Viscount Lisle?",10,22,23,,,,
ded103fe0baf11ebab90acde48001122,Who is the maternal grandfather of Vyacheslav Yaroslavich?,9,17,18,,,,
bd46e5d20baf11ebab90acde48001122,Who is the maternal grandfather of Amaury De Montfort (Died 1241)?,8,21,21,,,,
8ccb38ea0baf11ebab90acde48001122,Who is John Butler Of Clonamicklon's paternal grandfather?,8,13,12,,,,
95a4cbf20baf11ebab90acde48001122,Who is the father-in-law of Deuteria?,5,9,14,,,,
60814b660bb011ebab90acde48001122,"Who is Roger Clifford, 5Th Baron Clifford's paternal grandmother?",12,18,22,,,,
feb429180bae11ebab90acde48001122,Who is the paternal grandmother of Walburga Habsburg Douglas?,9,15,18,,,,
c8068f4a0baf11ebab90acde48001122,"Who is the paternal grandfather of Prince William, Duke Of Cumberland?",11,19,21,,,,
15b7c2000baf11ebab90acde48001122,"Who is Charles Howard, Viscount Morpeth's paternal grandfather?",12,11,25,,,,
8da6e4200bb011ebab90acde48001122,"Who is John Hastings, 3Rd Earl Of Pembroke's paternal grandfather?",13,16,22,,,,
9fe6a6760baf11ebab90acde48001122,Who is Raghnall Mac Ruaidhrí's paternal grandfather?,11,13,18,,,,
36245ee00baf11ebab90acde48001122,"Who is Sancha Of Castile, Queen Of Navarre's paternal grandfather?",20,18,23,,,,
3602ac9a0bb011ebab90acde48001122,"Who is the paternal grandmother of Johann Georg, Duke Of Saxe-Weissenfels?",17,16,16,,,,
e9dca09c0bae11ebab90acde48001122,Who is Fiachnae Mac Áedo Róin's paternal grandfather?,8,20,20,,,,
5d76a0920bb011ebab90acde48001122,"Who is María De Las Mercedes, Princess Of Asturias's mother-in-law?",15,17,21,,,,
6c5212000baf11ebab90acde48001122,Who is Alfonso Xi Of Castile's paternal grandmother?,10,18,20,,,,
5c8c93ae0baf11ebab90acde48001122,"Who is Louis I, Cardinal Of Guise's father?",9,19,23,,,,
19813bf40bb011ebab90acde48001122,Who is Christopher Blom Paus's aunt?,7,13,6,9,,,
3d4662300bb011ebab90acde48001122,Who is the maternal grandmother of Eleanor Of Brittany (Abbess)?,17,19,21,,,,
21eecd840baf11ebab90acde48001122,Who is the maternal grandfather of Princess Adelaide Of Schleswig-Holstein-Sonderburg-Glücksburg?,10,18,22,,,,
50b66e6e0bb011ebab90acde48001122,Who is the maternal grandmother of Prince Nikita Alexandrovich Of Russia?,13,18,20,,,,
474254660baf11ebab90acde48001122,Who is the maternal grandmother of Prince Andrew Of Greece And Denmark?,8,10,23,,,,
